"TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
NA,19,1,0,2.6,1.106,25,55,0.9968,4.93,0.68,10.2,0,9,0
NA,13.4,0.3,1.79,1.5,0.385,40,199,1.0074,3.2,0.26,20.9,1,6,2
NA,7.3,0.28,0.43,95.7,0.048,52,409,0.96981,4.5,0.62,13,0,8,0
NA,5.6,0.27,0.43,20.3,0.027,37,150,0.991,3.3,0.38,13.9,1,6,2
NA,6.8,0.28,0.43,7.6,0.16,46,129,1.05268,3.08,1.37,12.5,-1,8,1
NA,6.8,0.33,0.31,64.6,0.045,55,280,1.00004,3.06,0.55,15.1,0,7,0
NA,18.3,0.41,0.33,4.7,0.023,82,110,1.0072,2.21,0.42,12.5,-1,7,2
NA,8.5,0.44,0.5,52.2,0.369,188,311,0.99634,1.05,1.1,13.5,-1,9,1
NA,8.7,0.34,0.28,5.7,0.166,37,457,0.99677,2.89,0.49,11.7,1,8,3
NA,8.9,0.29,0.34,2,0.037,10,557,0.9962,1.93,0.92,14.2,-1,9,1
NA,11.1,0.32,0.53,2.2,0.415,159,35,1.00331,2.89,1.44,11.1,0,11,0
NA,6.3,1.28,0.3,2.8,0.463,23,120,1.01626,3.24,0.47,14.5,1,7,2
NA,6.4,1.07,0.32,1.9,0.04,234,158,0.97029,3.68,0.72,11.8,1,7,2
NA,6.9,0.21,0.3,10.9,0.033,205,684,0.95397,2.63,0.35,10.5,1,8,2
NA,15.3,1.04,0.38,16.05,0.058,16,19,0.96479,3.38,2.01,9.2,1,7,2
NA,7.4,0.39,0.46,12,0.561,264,458,0.99907,3.06,0.57,9.9,0,8,2
NA,12,0.4,1.94,1.3,0.05,162,149,1.05204,4.18,0.96,8.7,2,8,0
NA,22.1,0.17,1.22,58,0.052,11,153,1.02322,3.32,0.59,15.7,0,11,0
NA,7.2,0.93,0.25,5.9,0.048,152,163,0.99663,1.48,0,9.5,0,8,2
NA,2.4,0.545,0.28,2.5,0.078,43,109,0.9921,4.04,0.47,11.6,1,7,3
NA,8.8,1.28,0.33,30.3,0.456,16,170,1.00104,3.14,1.36,14.7,-1,9,2
NA,7,0.28,1.13,5.4,0.167,32,141,1.08164,3.38,0.53,0.3,1,8,4
NA,12.4,0.89,0.28,73.95,0.041,29,199,0.99418,2.06,0.52,14.4,1,7,3
NA,6.7,0.59,0,8.7,0.471,148,75,0.99551,3.15,1.83,10.2,1,7,1
NA,13.3,0.21,0.24,6,0.042,36,123,0.99304,3.14,0.54,12.3,-1,8,1
NA,8.3,0.41,0.63,26.7,0.039,185,179,0.9979,3.08,0.44,9.5,1,9,1
NA,6.4,0.69,0.45,3.5,0.055,118,180,0.9942,1.88,0.43,7.8,1,7,2
NA,20,0.83,0.42,2.1,0.042,10,165,0.96795,3.32,0.46,9.5,0,8,2
NA,13.8,0.75,0.26,6.8,0.074,44.5,234,0.9972,5.44,0.57,10.2,1,8,0
NA,7,0.36,0.21,64.7,0.378,20,371,0.97083,4.39,1.49,5.2,0,8,2
NA,7,0.29,3.76,3.8,0.054,37,310,1.01469,3.47,1.65,9.4,-1,8,1
NA,5.9,0.3,0.56,24.1,0.16,258,102,0.9923,3.24,0.48,10.5,1,8,3
NA,10.1,0.28,0.92,1.2,0.06,19,464,0.98999,3.25,0.56,7.9,0,7,2
NA,15.5,0.23,0.44,11.8,0.034,113,180,0.95018,2.22,2.03,9.4,0,7,1
NA,6.7,0.7,0.4,39.3,0.081,38,430,0.98819,3.08,1.89,10.3,-1,7,1
NA,6.5,0.22,0.19,7.6,0.077,16,115,0.9937,4.04,0.44,10.3,1,7,0
NA,18.5,0.91,0.11,81,0.172,12,31,0.9979,3.4,2.04,9.9,0,10,0
NA,17.9,0.28,0.01,2.3,0.044,197,19,0.996,4.17,0.87,9.1,0,11,2
NA,7.3,1.08,1.39,23.1,0.05,73,424,0.99382,4.05,0.58,4.5,0,8,4
NA,15.7,0.49,0.53,4.9,0.236,136,101,0.976775,3.19,1.84,10.2,0,7,0
NA,14,0.2,0.3,15,0.546,23,166,0.9948,3.62,2.18,13.6,0,8,2
NA,7.2,0.27,0.19,14.2,0.085,21,561,0.94469,2.24,0.76,9.5,1,7,1
NA,7.7,0.25,0.43,57.3,0.231,306,115,1.04272,4.14,0.5,8.6,-1,8,3
NA,13,0.24,0.36,5.2,0.524,49,311,0.9942,2.89,0.37,10.8,0,8,1
NA,6.8,0.72,1.7,0.8,0.029,26,77,1.02489,5.66,0.51,14.2,-1,6,0
NA,5.6,0.27,0.42,0.9,0.025,183,49,0.95124,3.22,0.95,13.1,-1,6,1
NA,16,1.66,0.32,6.2,0.059,158,136,1.0362,3.3,0.49,12,0,7,1
NA,6.3,0.24,2.53,2.1,0.04,37,288,1.0069,3.8,0.9,6.3,2,7,3
NA,6.4,1.53,0.39,27.3,0.463,17,143,0.99873,3.23,0.44,12.2,0,7,2
NA,6.6,0.46,0.23,9.8,0.222,19,184,1.02072,3.11,0.38,9,1,8,1
NA,11.8,0.4,1.23,12.9,0.033,57,186,1.02023,3.08,0.49,9.7,0,7,1
NA,6.4,0.85,0.98,2,0.052,21,191,0.99235,4.03,1.63,9.6,0,7,0
NA,6.1,0.34,0.27,60.5,0.056,77,172,0.9954,3.64,0.73,5.4,0,8,2
NA,14.5,1.63,1.19,6.7,0.037,15,60,1.04413,3.95,0.53,2.2,0,8,3
NA,6.8,1.77,1.69,8,0.454,177,65,0.97597,5.27,0.71,12.7,0,8,2
NA,21.1,0.26,3.59,64.6,0.05,26,166,0.94785,3.33,0.53,9.1,-1,8,0
NA,7.1,0.44,0.62,11.8,0.493,52,276,1.04853,3.62,0.46,8.7,-1,8,3
NA,8.9,1.1,1.22,1.9,0.494,16,16,0.9948,3.35,0.7,9,0,10,0
NA,6.5,0.2,0.38,42.5,0.034,105,104,0.98865,2.07,0.52,15.9,1,7,3
NA,7.4,0.43,0.49,13,0.467,37,158,0.92265,1.95,0.54,11.6,0,9,2
NA,5.8,0.42,0.29,12.6,0.042,223,101,0.97436,3.36,1.22,11.4,0,6,2
NA,6.5,0.25,0.48,13.5,0.36,169,262,0.95028,2.1,0.54,9.7,-1,7,0
NA,18.2,0.67,0.01,30.8,0.077,79,113,0.995,3.16,1.36,15,0,8,1
NA,8.1,1.74,0.66,9.1,0.584,46,159,0.94536,3.66,3.09,10.8,1,7,2
NA,6.4,0.16,0.37,1.5,0.459,27,115,1.00035,3.38,2.13,6.3,0,7,2
NA,6,0.82,0.96,7.7,0.046,40,432,0.96421,3.04,0.38,11,0,7,2
NA,6.3,0.19,0.3,50.6,0.05,33,148,0.9833,3.71,0.54,12.8,-2,7,1
NA,7.1,1.09,1.04,10.1,0.371,115,164,1.03378,3.17,0.93,10,0,8,2
NA,12.3,0.51,0.24,2.1,0.043,125,484,0.94859,3.22,3.82,10,1,7,3
NA,7,0.9,1.55,21.2,0.17,155,126,0.98483,2.95,0.6,17.4,-1,8,3
NA,10.3,0.33,0.47,11,0.046,113,134,1.05172,4.13,0.45,14.8,2,8,2
NA,7.6,0.29,0.42,1.3,0.035,18,354,1.03982,2.99,0.76,11.3,2,8,0
NA,7.5,0.41,0.44,5,0.104,183,94,0.94806,3.21,1.91,6.5,2,8,0
NA,6.7,0.29,1.9,9.1,0.05,29,124,0.9968,3.06,1.2,10.9,-1,8,1
NA,8.8,0.12,0.49,5.2,0.236,33,246,0.9952,3.18,0.49,10.6,-1,9,1
NA,6.3,0.755,0.37,37.3,0.076,8,15,0.98444,2.04,0.53,14.8,1,8,0
NA,7.3,0.34,0.35,9.2,0.05,258,136,0.9936,3.25,0.4,10.2,2,8,3
NA,12.9,0.18,0.28,53.3,0.055,243,314,0.95834,3.6,0.93,15.4,-1,8,0
NA,8,0.705,0.31,1.9,0.074,8,131,0.9962,3.34,0.61,10.5,1,9,0
NA,17.4,0.28,0.18,43.8,0.058,7,108,0.99288,3.23,0.52,9.55,-1,6,0
NA,15.2,1.23,0.57,16.4,0.042,34,153,1.00815,3.11,0.67,9.8,0,10,0
NA,3.1,0.41,0.51,16,0.213,57,135,0.99016,2.19,0.34,15.6,0,7,3
NA,6.4,0.24,0.29,5.5,0.038,50,257,0.9906,3.3,0.42,11.8,0,7,0
NA,13.6,0.52,0.99,8.5,0.061,33,194,0.99626,3.2,0.33,11.3,-1,8,1
NA,11.4,0.35,0.36,1.6,0.038,163,184,1.01757,3.25,2.24,5.3,0,9,1
NA,8.8,0.56,0.28,7.7,0.053,37,551,0.99489,3.06,0.5,2,1,7,3
NA,29.3,0.04,0.26,21.35,0.056,52,495,0.99038,2.33,1.77,11.5,0,9,1
NA,7.5,0.36,0.59,2.2,0.152,17,18,0.96015,3.04,1.05,0,1,12,1
NA,1.1,1.51,0.57,2.3,0.201,36,174,1.06315,3.36,0.55,11,-1,8,1
NA,7.3,0.365,0.49,65.8,0.163,166,42,1.03282,2.5,0.78,11,0,8,1
NA,7,0.24,2.06,6.6,0.029,17,227,0.9965,3.03,0.61,9.5,-2,8,1
NA,8.5,0.23,0.3,4,0.035,321,110,1.00698,3.07,0.52,6.4,1,9,0
NA,3.4,0.38,1.84,59.3,0.088,5,12,1.03265,3.36,0.43,12.4,0,8,2
NA,16.7,0.615,1.35,5.8,0.315,7,130,0.96464,3.74,0.51,3.2,1,14,3
NA,6.7,0.28,1.46,16.9,0.044,231,154,1.00435,3.35,2.15,10.7,-1,6,2
NA,7.7,1.34,0.4,9.9,0.053,29,131,1.0377,3.68,0.44,11,0,8,2
NA,3.2,0.16,0.35,9.25,0.635,50,147,0.9935,2.96,0.36,10,1,9,0
NA,17.1,1.45,0.3,1.1,0.034,36,84,0.99136,3.05,0.55,11.6,0,10,2
NA,8.2,0.3,1.78,12.4,0.043,52,154,0.99452,3.04,2.11,12,-1,9,2
NA,17,0.66,0.34,1.6,0.031,36,122,0.9932,3.03,0.52,10.3,0,9,2
NA,13,0.47,0.49,4.3,0.085,6,128,0.98279,2.61,0.75,15,0,14,2
NA,1.4,0.78,0.45,14.6,0.16,370,124,0.99528,2.93,0.48,10.8,1,11,3
NA,11.8,0.48,1.29,2.1,0.102,304,124,0.99001,2.61,0.57,12.9,-2,10,0
NA,9.7,0.36,0.26,56.7,0.081,236,79,0.97064,2.84,0.78,11.4,-1,9,0
NA,1.5,0.21,0.83,1.8,0.254,50,222,1.04001,3.46,0.44,11.2,0,7,0
NA,5.7,0.22,1.52,3.5,0.04,27,211,0.96098,3.9,0.36,13.3,0,6,0
NA,7.6,1.73,0.29,2.1,0.075,272,88,0.95762,3.46,0.43,4.8,0,8,0
NA,4.8,0.61,0.4,4,0.073,235,69,0.99787,3.22,0.61,9.5,1,10,0
NA,6.6,1.76,0.34,6.2,0.048,30,133,0.9954,2.78,0.44,9.8,2,7,1
NA,6.4,0.34,0.32,7.7,0.549,257,117,1.0274,2.3,0.54,15.7,-1,7,2
NA,7.6,1.71,0.34,21.3,0.049,18,427,0.99084,3.06,1.53,12.4,-1,8,1
NA,9.2,0.28,0.84,37.7,0.053,55,175,1.00753,3.2,1.05,11,2,8,3
NA,12,0.15,0.44,12.6,0.499,65,875,0.99688,3.26,0.35,3.8,0,7,0
NA,14.1,0.54,1.95,2.4,0.581,265,301,1.00085,4,0.71,8.9,1,11,2
NA,18.7,0.27,1.04,3.6,0.036,44,340,1.0191,2.15,0.54,9.6,-2,7,1
NA,5.9,1.2,0.1,21.4,0.079,54,122,0.9745,2.84,0.92,6.5,1,7,0
NA,7.8,0.34,0.12,2.5,0.024,40,231,0.9908,3.11,0.41,12.1,0,8,1
NA,9.8,0.59,0.3,23.5,0.054,108,152,1.02388,3.1,0.6,9.5,1,7,1
NA,1,1.32,0.52,19.35,0.054,200,189,0.9986,2.94,0.99,9.4,1,7,2
NA,7.7,0.22,0.34,6.5,0.23,99,192,0.99084,2.75,0.5,7.7,-1,8,1
NA,8.5,0.27,1.27,9.2,0.032,41,61,1.00366,3.06,0.53,11.5,1,9,3
NA,10.2,0.44,0.88,6.2,0.108,54,505,0.96769,3.03,0.51,9,1,12,1
NA,13.1,0.17,0.4,5.2,0.578,109,154,0.94846,3.4,0.1,11,-2,8,0
NA,6.2,1.6,0.32,1.2,0.539,147,95,0.98691,3.24,0.89,11.8,-1,7,1
NA,3,0.31,0.27,11.1,0.061,23,211,0.99399,3.41,0.54,11.7,-1,8,2
NA,4.3,1.37,0.4,1.5,0.037,143,107,0.98039,3.46,1.12,18.2,-1,7,3
NA,6.7,0.3,0.43,27.6,0.025,37,107,0.99159,3.31,1.23,5.7,0,7,3
NA,12,0.54,0.76,4.5,0.084,12,131,0.95263,1.93,0.55,13,2,13,0
NA,15.2,0.24,0.34,56.8,0.034,95,234,0.99773,3.2,1.07,9,0,8,1
NA,5.1,0.26,0.05,1.1,0.915,46,464,0.95521,3.35,0.43,11.2,0,6,3
NA,6.6,0.37,1.72,12.9,0.613,199,210,1.02325,3.15,0.01,9.5,-1,7,0
NA,7.6,0.4,0.09,19.95,0.071,6,19,0.97876,3.99,0.82,11.7,0,11,2
NA,8.1,0.02,0.62,7.9,0.034,17,230,1.01403,4.08,0.31,7.3,0,7,0
NA,6.1,0.56,1.04,9.8,0.644,33,152,0.98087,3.31,0.63,18.8,0,7,3
NA,10,0.22,1.28,17.6,0.054,178,168,0.9948,3.83,1.08,10.1,0,7,1
NA,6.8,0.22,0.22,6.2,0.222,41,190,1.01553,3.18,0.51,9.2,2,7,2
NA,9,0.28,0.03,65.2,0.142,47,157,0.99498,4.46,1.78,10.1,1,6,2
NA,17.7,0.19,0.59,13.6,0.18,60,128,0.99886,3.17,0.59,8.7,2,9,2
NA,9.3,0.19,0.35,1.7,0.05,257,178,1.00063,3.16,0.5,10.2,0,10,1
NA,6.5,0.35,1.58,13.8,0.048,51,103,0.96793,3.28,0.41,5.7,-1,7,2
NA,7,0.26,1.87,21.9,0.066,52,10,1.02262,3.33,0.77,11,0,8,1
NA,16,0.41,1.24,2.1,0.07,37,84,0.96176,3.7,0.64,10.1,0,8,0
NA,12.4,0.28,0.49,11.9,0.046,87,352,1.03821,3.75,0.57,13.9,1,8,0
NA,6.4,1.49,0.49,7.5,0.054,37,341,1.04588,4.07,3.38,15.4,0,7,2
NA,6.4,0.3,1.94,5,0.038,114,531,0.9945,3.21,0.76,9.9,1,8,3
NA,13.5,0.59,0.24,7.4,0.044,142,308,1.03001,3.97,2.08,4.8,-1,6,1
NA,18.4,0.8,0.33,2.1,0.059,31,104,0.98695,2.69,2.22,10.1,1,7,0
NA,6.6,0.26,0.78,126.5,0.239,56,106,0.9906,4.51,0.3,18.2,1,7,2
NA,7.3,0.18,1.38,7.2,0.046,28,188,1.04197,3.59,0.62,9.4,1,8,0
NA,7.2,0.23,0.25,18.8,0.177,219,311,1.05633,3.11,0.5,11.6,-1,8,0
NA,5.3,0.34,0.37,27,0.041,43,542,0.9928,3.91,0.68,6.8,0,7,2
NA,6.6,0.56,0.3,6.2,0.042,183,107,0.94568,2.51,0.51,11.3,-1,7,2
NA,6.9,0.16,0.35,1.8,0.037,18,102,0.9923,3.62,0.44,12.2,1,7,3
NA,11.2,0.2,0.39,16.5,0.304,39,157,1.0363,4.19,0.44,11,0,8,2
NA,8.3,0.4,1.29,16.3,0.186,28.5,190,0.9964,1.92,1.86,12.3,1,7,3
NA,18.6,0.01,1.69,30.6,0.07,25,402,0.97453,3.05,0.53,9.2,0,7,0
NA,7.8,0.43,0.32,29.7,0.08,29,161,0.9974,2.02,0.64,14.5,0,9,0
NA,8.8,0.61,0.3,2.8,0,78,122,0.9976,3.26,0.51,9.3,-1,10,0
NA,8.3,0.42,1,13,0.045,11,150,0.92865,4.2,0.55,10.9,2,9,0
NA,6.9,0.13,0.86,13.65,0.035,157,138,1.04352,2.88,0.76,10.33333333,0,7,2
NA,7.3,1.71,0.09,16.5,0.39,10,505,0.95646,3.3,0.67,16.4,0,8,0
NA,7.1,0.685,0.35,119.3,0.208,9,638,0.9963,2.39,0.46,3.1,0,8,0
NA,6,0.7,0.37,12.2,0.05,25,97,1.00282,1.93,0.49,11.3,-1,7,3
NA,6.1,0.51,0.16,1.8,0.069,313,92,0.99023,2.83,0.74,16.7,1,7,0
NA,6.6,1.03,0.3,1.7,0.025,23,186,0.99104,3.11,1.25,11,1,7,2
NA,6.7,0.39,0.36,35.9,0.152,37,509,0.99946,3.23,0.43,8.8,1,7,0
NA,6.2,0.35,1.35,7.3,0.044,296,282,0.9956,3.36,0.55,5.7,0,7,1
NA,7.4,0.42,0.74,60.2,0.423,42,18,0.9978,3.12,0.55,9,2,8,4
NA,3.3,0.38,0.36,19.95,0.05,44.5,118,0.97662,3.49,2.21,10.2,0,8,2
NA,6.2,0.21,0.34,29.5,0.351,160,167,0.94723,3.13,0.45,12.5,0,7,2
NA,8.5,0.2,0.4,5.5,0.468,50,364,0.99194,3.78,0.35,10.5,0,9,0
NA,6.2,0.29,1.8,6.9,0.047,33,146,0.9939,3.16,0.39,13.2,-1,8,1
NA,5.3,0.32,0.33,64.3,0.05,225,193,0.99292,2.49,0.78,8.7,-1,8,0
NA,29.9,0.27,0.37,8.2,0.055,38,180,0.99586,3.5,0.52,9.5,1,7,3
NA,8.2,0.28,1.3,61.2,0.064,92,115,0.9936,3.13,0.41,8.9,0,9,3
NA,12.7,0.25,0.3,8.7,0.024,535,122,0.93314,3.32,1.86,13.8,-1,7,1
NA,6.9,0.425,0.3,7.6,0.346,39,190,0.9914,1.41,0.59,12.2,-2,7,1
NA,6.4,1.19,0.46,37.9,0.152,81,74,0.9884,4.26,0.06,13.6,0,7,1
NA,16.1,0.34,0.23,8.8,0.054,313,358,1.02656,3.16,0.58,12.2,0,8,1
NA,14.1,0.28,0.34,3.6,0.359,29,121,0.99111,4.11,0.58,12.1,0,7,3
NA,7.4,1.05,0.42,1.1,0.044,269,171,0.96385,3.12,0.35,6.7,-1,8,3
NA,15,0.23,2.12,12.9,0.431,216,9,1.02684,3.7,1.24,9.1,1,8,2
NA,8.3,0.61,0.42,1.2,0.033,220,52,1.06193,3.81,0.43,10,1,8,0
NA,7,3.54,0.65,43.2,0.066,29,128,0.95917,3.75,0.34,17.7,0,7,2
NA,16.1,0.18,0.2,19.5,0.098,309,59,0.99892,3.81,0.58,15.1,1,8,1
NA,5.8,0.17,1.26,43.4,0.036,11,70,0.97784,3.43,1.23,10.4,1,6,3
NA,6,0.26,3.14,1.6,0.478,13,61,0.99143,2.02,0.65,13.6,-1,7,2
NA,6.9,0.26,0.29,18.2,0.043,33,114,0.97048,3.16,0.6,12.5,2,7,4
NA,7.6,1.33,1.37,48.8,0.056,269,118,0.9914,3.04,1.54,12.8,0,8,3
NA,7.3,0.22,0.3,34.7,0.046,36,342,0.99012,3.27,0.16,20.2,0,7,2
NA,17.6,0.4,0.33,32.1,0.03,32,150,0.99363,2.51,0.31,12,0,7,2
NA,0.9,0.08,0.44,14.1,0.053,42,185,1.0006,2.75,0.49,9.1,1,9,4
NA,7.8,0.46,0.26,12.6,0.404,16,53,0.9981,3.43,1.42,9.2,1,9,0
NA,7.9,0.23,0.28,7.1,0.027,316,92,1.02548,5.26,0.63,15.8,-1,9,2
NA,8.9,0.3,1.24,60.1,0.237,52,175,1.02423,3.3,0.33,14.4,2,9,3
NA,6.6,0.78,0.49,41.9,0.036,28,198,1.03876,3.24,0.77,6.1,0,8,3
NA,6.9,1.34,0.52,1.6,0.23,40,461,1.0651,2.98,0.47,11.8,0,8,3
NA,0.1,0.21,1.12,13.6,0.046,193,208,0.97488,3.23,0.5,9.8,0,8,1
NA,19.6,0.22,0.28,14,0.583,83,197,0.9981,3.14,0.98,16.3,1,9,3
NA,6.2,1.78,0.24,6.1,0.032,260,86,0.95445,1.9,1.87,12.7,1,7,4
NA,7.6,0.1,1.53,1.2,0.481,33,153,0.99094,3.06,0.68,16,0,8,2
NA,7.3,0.27,0.32,19.3,0.859,23,72,0.99643,2.14,0.74,10.5,0,8,0
NA,7.4,0.59,0.06,4.4,0.101,6,37,0.9974,3.38,0.5,6.8,0,8,0
NA,7.1,0.28,1.94,8.5,0.03,359,223,1.04212,4.48,0.46,10.4,2,8,3
NA,8.7,0.45,0.4,55.6,0.067,89,100,0.94986,3.05,0.78,14.5,-1,10,0
NA,7.5,0.32,0.44,33.5,0.078,111,175,0.98615,3.15,1.49,12.8,0,8,2
NA,6.6,0.3,0.24,12.9,0.412,199,140,1.01942,3.36,1.07,12.5,-2,7,0
NA,8.5,0.585,0.18,2.1,0.25,32,30,0.9967,3.2,1.45,12.9,-1,9,1
NA,6.8,0.39,1.53,26.7,0.02,38,312,1.02013,3.18,2.1,12,0,8,1
NA,7.6,0.44,0.3,2.5,0.051,366,552,0.99756,4.2,0.62,13.4,0,8,1
NA,8.5,0.24,0.45,7.3,0.19,17,147,1.00001,3.12,0.5,5.8,0,7,0
NA,10.9,0.27,0.35,6.7,0.039,61,230,0.96615,2.82,0.4,9.4,0,7,1
NA,2.6,1.43,0.75,2.7,0.042,183,61,0.99144,3.22,0.54,10.8,0,7,3
NA,10,0.48,0.14,8.75,0.071,119,373,1.03234,3.16,0.53,7.9,0,11,0
NA,6.3,0.31,0.3,35.9,0.057,345,212,0.9962,4.16,0.55,16,0,7,2
NA,7.3,1.39,1.76,4.9,0.025,43,117,0.9928,3.46,1.23,9.7,1,7,0
NA,5.8,0.23,0.2,2,0.068,39,426,0.99226,2.22,0.48,16.2,0,6,2
NA,6.8,0.95,0.36,1.4,0.036,89,105,0.99121,3.23,0.6,8.9,-1,7,1
NA,8.2,0.58,1.79,2.8,0.098,13,95,0.99657,3.03,0.22,15,0,8,2
NA,7,0.36,0.31,104.5,0.036,67,172,0.99146,2.84,0.55,6.3,0,8,3
NA,6.2,0.25,3.45,69.45,0.492,52,161,0.9986,3.88,0.44,14.7,0,7,2
NA,16.1,1.65,0.22,6.2,0.025,36,30,1.02725,2.29,0.6,13.8,-1,7,2
NA,13.3,0.21,0.29,4.1,0.132,39,118,1.06602,3.05,0.51,9.1,-1,7,3
NA,5.8,1.56,0.68,7.3,0.044,97,145,0.99442,3.15,0.5,10,0,6,1
NA,8.2,0.225,0.46,16,0.135,188,118,0.989,3.57,0.4,12.8,0,5,3
NA,7.7,0.11,0.81,14.05,0.369,325,204,0.99634,3.67,0.59,11,0,8,2
NA,7.1,0.68,1.33,7.3,0.324,57,104,1.03389,2.43,0.38,0.2,1,8,2
NA,8,0.71,0.36,17.4,0.608,50,151,0.96317,2.97,0.63,10.3,1,9,3
NA,7.9,0.24,1.49,22.1,0.046,26,118,0.9908,2.65,1.08,11.4,0,7,1
NA,25.9,0.34,0.39,21.1,0.357,31,257,0.95847,4.39,1.14,6.7,-1,9,3
NA,9.7,0.815,0.15,2.6,0.456,80,210,1.03556,4.46,0.62,17.3,1,9,0
NA,0.5,0.475,1.35,14.4,0.055,146,131,0.99322,2.97,0.29,5,0,7,1
NA,7,1.53,0.32,53.8,0.064,48,202,0.9958,3.21,0.34,10,0,7,1
NA,6.8,1.51,2.79,1.8,0.118,13,20,0.97611,3.42,0.5,11.3,-2,8,2
NA,6.8,0.22,0.31,29.5,0.048,33,330,0.89273,3.47,0.39,13.8,0,7,1
NA,5.6,0.26,0.18,64.5,0.031,40,114,1.00049,5.55,0.4,11.4,0,6,2
NA,15.3,1.13,0.09,117,0.123,14,31,0.9968,2.24,0.67,9.55,-1,7,0
NA,0,0.28,0.37,4.3,0.039,26,99,0.99198,3.83,0.63,5.8,0,8,1
NA,7,0.16,0.94,58.3,0.045,97.5,133,0.9958,2,2.47,8.4,-1,7,2
NA,8.2,0.785,0.33,9.6,0.507,53,154,1.04301,3.24,1.58,5.5,0,9,0
NA,7,1.01,0.38,1,0.486,8,119,0.9923,3,0.4,9.9,0,8,0
NA,10.6,0.34,0.3,4.2,0.066,38,153,1.02703,5.66,0.56,9.1,-1,8,0
NA,0.5,0.2,0.26,1.4,0.48,40,196,0.9941,2.82,2.15,10.8,1,7,2
NA,19.2,3.11,0.3,1.7,0.354,193,128,1.01146,2.19,1.61,8.6,-1,8,1
NA,7.7,0.03,0.41,4,0.036,49,128,0.95032,4.43,0.27,14.9,1,8,3
NA,7.5,1.7,1.14,14.8,0.039,62,234,0.9982,3.64,0.47,11.6,0,8,0
NA,5.4,0.77,2.46,53.1,0.043,29,245,0.95881,3.17,0.39,4,-1,7,1
NA,9.6,1.22,0.26,1.8,0.515,47,133,0.98826,4.36,0.38,5.5,0,8,0
NA,5.6,0.13,0.27,4.8,0.028,267,114,0.9948,3.17,0.5,9.2,0,6,2
NA,6.4,0.68,0.26,12,0.069,301,293,0.99334,3.18,0.4,9.3,2,7,3
NA,6.4,0.31,0.79,19.3,0.252,21,49,0.9974,4.37,0.44,9.8,0,7,2
NA,7.4,0.29,0.88,6,0.214,58,3,0.99954,3.3,1.61,11.1,-1,8,1
NA,5.6,0.16,0.46,36.3,0.051,142,115,0.9909,3.36,0.5,10.4,-1,6,3
NA,14.5,0.615,0.37,1.4,0.068,22,154,0.98457,3.2,0.48,7.8,-2,8,0
NA,12.3,0.07,0.28,1.3,0.042,93,109,0.98939,4.05,0.47,13.6,-2,7,0
NA,17.8,0.92,2.1,1.3,0.029,47,722,0.9903,1.89,0.42,11.9,-1,7,3
NA,6.1,0.16,0.37,1.1,0.031,40,106,0.9922,4.69,0.72,8.1,0,7,1
NA,8.1,0.545,0.18,1.9,0.057,44,35,0.9972,4.12,0.58,9,-1,9,3
NA,6.9,0.28,0.41,15,0.05,10,136,0.993,3,1.54,7.8,0,8,2
NA,6.5,0.28,0.34,67.5,0.054,30,133,0.9954,3.11,0.51,9.8,-2,7,1
NA,6.6,0.34,0.4,65.9,0.042,68,193,0.99494,3.15,0.56,6.55,0,7,0
NA,7,0.55,1.52,5.6,0.06,37,121,0.96742,3.34,1.66,19.6,0,8,1
NA,9.7,0.3,0.25,66.75,0.057,65,239,0.98028,2.47,0.53,9.1,0,7,1
NA,3.5,0.19,0.14,1.3,0.122,26,93,1.01072,2.58,3.87,12.1,0,6,1
NA,17.2,0.21,1.69,1.2,0.378,24,458,1.01827,3.2,0.37,15.8,-1,9,0
NA,9.8,0.41,0.22,7.3,0.466,36,526,0.99861,3.2,0.69,11.24,0,7,4
NA,6.7,0.95,0.22,8.8,0.196,35,103,1.03948,3.22,1.34,9.4,-1,7,0
NA,14.9,0.22,0.24,2.1,0.078,1,406,0.96528,3.41,0.87,15.5,1,10,3
NA,7.6,0.23,0.88,43.4,0.205,47,375,1.03271,2.94,0.53,14.5,0,8,1
NA,6.7,0.18,1.75,10.2,0.05,29,155,0.95672,2.87,0.45,9.65,0,7,3
NA,8.9,0.34,0.34,115.5,0.235,13,176,1.04048,3.14,0.81,9.7,1,10,1
NA,6.7,1.66,0.46,91.4,0.284,61,234,0.99848,3.03,0.34,14.1,0,8,1
NA,9,0.6,0.49,36.8,0.078,26,175,0.9978,3.08,1.54,9.2,0,10,2
NA,14.1,1.69,0.27,5.7,0.179,41,325,0.95714,3.45,1.05,9.4,0,8,4
NA,9.3,0.665,0.49,2.5,0.085,38,142,0.9978,3.17,2.21,9.4,1,10,1
NA,13.6,0.6,0.38,8.75,0.143,49,416,0.99387,3.5,0.42,14,0,6,0
NA,14.7,0.68,0.3,2.1,0.073,17,145,0.995,3.22,0.71,16.4,0,9,1
NA,4.4,0.31,0.27,4.6,0.568,84,98,0.99422,3.58,0.47,9.5,-1,8,1
NA,6,1.49,0.37,1.2,0.032,63,148,0.98296,3.33,0.95,8.9,-1,7,1
NA,7.7,0.44,1.15,11.2,0.031,41,43,1.01017,2.7,0.43,12.4,0,8,2
