"TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
4,6.5,0.33,0.3,3.8,0.04,34,88,0.99028,3.26,0.63,9.6,"-1",7,"1"
3,6.8,0.39,0.34,3.5,0.228,30,130,1.01727,2.94,0.91,4.2,"0",7,"0"
4,6.7,0.44,0.36,9.2,0.433,35,214,0.96911,4.14,0.56,4.4,"1",7,"2"
0,6.7,0.42,0.24,2.1,0.069,34,34,0.99086,4.56,0.86,8.2,"-2",7,"0"
3,7.5,0.73,1.25,44.4,0.047,186,374,0.9978,1.45,0.49,13.5,"0",8,"1"
5,6.9,0.3,0.29,14.2,0.034,36,122,1.00896,3.06,0.42,11.1,"0",8,"3"
4,7.2,0.29,0.4,1.8,0.024,56,177,0.96238,1.98,0.32,10.6,"0",8,"1"
3,7.8,0.28,0.23,45,0.087,156,95,1.03595,2.09,0.7,13.1,"-1",7,"2"
4,7.6,0.24,1.39,45.4,0.044,58,939,0.9982,2.66,0.72,9.6,"-1",8,"1"
4,7.9,0.35,0.64,31,0.634,262,832,0.95518,2.99,0.54,1.1,"0",9,"2"
5,6.9,2.02,1.38,50.05,0.048,303,37,0.97088,2.63,0.46,8.8,"1",8,"1"
4,7,0.24,1.74,11,0.029,15,381,1.03413,3.03,0.64,5.3,"1",8,"2"
5,4.8,0.3,0.4,2.5,0.041,61,145,1.02496,2.48,0.61,11.8,"0",7,"3"
0,7.2,0.38,0.14,2.2,0.289,40,100,1.04044,2.31,0.65,16.9,"0",7,"0"
0,0.1,0.47,1.02,61.4,0.086,24,153,0.95679,3.12,2.19,10.1,"-1",8,"0"
5,14.5,0.46,0.3,7,0.476,7,18,0.9947,3.32,0.79,10.4,"1",10,"4"
3,13.3,1.18,0.27,1,0.048,200,312,1.00926,3.24,2.08,10.2,"0",7,"2"
0,18.5,1.29,0.04,2,0.214,80,56,0.94996,2.82,3.15,9.5,"0",9,"0"
6,6,0.31,0.29,2.3,0.042,19,120,0.98952,3.32,0.41,3.8,"1",7,"2"
0,9.4,0.43,1.86,2.9,0.082,96,324,0.9976,2.14,0.62,0.9,"1",9,"1"
2,9.6,0.44,0.24,43.2,0.064,68,210,0.99718,2.61,0.49,7.1,"-1",8,"3"
5,8.8,0.72,0.44,6.35,0.324,73,351,0.96402,1.74,0.4,12.6,"0",10,"1"
0,6.3,0.93,1.6,1.6,0.541,42,444,0.97083,3.28,0.88,9.9,"2",10,"0"
3,6.8,0.42,0.27,12.1,0.318,61,248,1.0051,3.31,0.66,16.2,"0",8,"1"
0,9.1,1.56,0.7,9,0.114,94,9,1.03779,3.18,0.6,10.9,"0",10,"0"
0,12.9,0.54,0.23,17.3,0.117,30,88,1.04098,3.73,3.15,3.6,"-1",7,"0"
4,7.5,0.3,0.73,14.8,0.054,32,143,0.94202,2.67,0.58,11,"-1",7,"1"
4,6.9,1.055,0.33,1.3,0.038,240,451,0.92426,4.06,1.34,12.9,"-1",7,"1"
0,13,0.23,2.71,6.8,0.163,108,568,0.95261,2.28,0.56,10.3,"-2",7,"1"
4,7.1,2.05,0.29,8.4,0.341,288,671,1.03805,3.44,0.6,9.1,"1",8,"3"
2,6.6,0.33,0.27,1.4,0.057,59,135,0.9934,3.22,1.13,11.8,"-2",7,"2"
3,4.2,0.33,0.18,4.9,0.215,129,155,0.99385,3.36,0.4,16.2,"-1",8,"0"
4,7.4,0.16,0.3,13.7,0.056,33,173,0.99825,1.75,0.44,8.7,"-1",8,"2"
3,8.2,0.28,2.01,36.8,0.047,61,307,0.98743,3.19,0.47,9.3,"0",7,"0"
0,7.7,1.49,0.49,3.8,0.037,7,37,0.99116,2.79,1.34,6.4,"0",8,"1"
4,19.3,0.27,0.27,74.7,0.429,55,521,0.99699,3.11,0.62,9.8,"1",8,"3"
3,6.2,0.3,0.39,24.8,0.036,36,531,0.926325,2.01,1.17,13.3,"-1",7,"2"
0,10,0.69,0.11,48.3,0.054,223,303,1.0306,1.96,0.24,5.4,"-1",11,"0"
0,7,1.38,0.27,2.7,0.041,73,148,1.02861,3.16,0.57,11.3,"-1",7,"0"
3,6.8,0.31,3.2,10.6,0.04,86,145,1.04023,3.19,0.88,10,"0",7,"1"
4,1.8,0.54,0.31,2.1,0.508,30,95,0.989435,3.51,0.69,12,"0",7,"2"
6,7.3,1.03,0.95,126.9,0.044,12,143,1.0493,3.2,0.44,15.9,"1",8,"2"
0,10.2,0.8,0.3,8.3,0.454,100,19,0.94964,3.52,1.56,12.2,"1",7,"1"
2,14.6,0.27,0.24,4.5,0.537,212,111,1.04838,3.41,0.09,10,"-1",7,"0"
5,19,0.51,0.35,1.7,0.34,13,91,0.99538,3.36,0.54,9.3,"1",8,"2"
4,19.3,2.22,0.18,1.2,0.174,40,126,1.0108,2.49,0.4,11,"-1",6,"3"
5,17.5,0.25,0.19,2.4,0.049,35,166,1.03796,4.08,0.46,10.4,"1",6,"2"
4,6.8,3.37,0.47,14.85,1.027,27,206,1.00295,3.06,0.42,4.7,"0",8,"1"
0,18.2,0.34,0.28,1.8,0.073,36,100,0.99064,3.26,0.39,14.5,"0",7,"1"
5,1.4,0.44,0.71,72.6,0.279,34,231,0.95029,2.83,1.01,14.8,"0",7,"3"
5,8.8,0.2,0.43,15,0.045,41,266,1.0008,2.28,0.79,11.5,"1",9,"4"
4,10,1.11,0.87,60.2,0.047,16,191,0.96709,4.17,0.46,11.3,"0",8,"1"
5,8.1,0.28,0.4,33.5,0.05,60,97,0.95242,3.69,1.55,5.3,"1",9,"2"
3,14.7,0.27,0.26,42.1,0.185,61,173,0.99699,4.31,2.38,9.8,"0",8,"2"
2,7.2,1.29,0.32,5.3,0.496,200,300,1.001,2.9,0.49,15.5,"-1",8,"0"
3,8.9,0.56,1.21,1,0.002,6,24,0.99175,1.79,0.32,9.9,"0",10,"1"
6,12.8,0.84,0.63,2.4,0.141,98,215,0.9997,2.91,0.45,10.4,"2",14,"1"
0,6.6,0.35,1.05,2.7,0.045,179,51,0.96694,3.24,0.99,18.7,"1",7,"1"
3,5.7,0.12,0.95,5.5,0.05,214,99,1.02272,4.02,1.68,9.5,"-1",6,"2"
6,6.9,0.53,0.14,4.6,0.194,30,17,1.0002,3.07,0.66,11.7,"2",12,"2"
3,6.9,1.56,0.59,10,0.189,55,167,0.99282,2.55,1.86,10.2,"-1",8,"2"
0,10,0.38,0.38,4.7,0.106,27,90,0.99914,3.15,0.65,1.8,"-1",11,"1"
2,7.3,1.2,0.31,4.2,0.036,11,74,0.99082,2.69,0.66,12.2,"0",6,"0"
3,5.9,3.05,1.19,19.55,0.03,34,494,0.96795,3.52,0.58,11.5,"-2",7,"2"
4,17.6,0.18,0.31,3.4,0.046,511,119,0.99373,3.11,1.29,12.2,"0",7,"1"
0,3.9,0.18,1.13,0.9,0.049,61,741,0.99007,2.89,0.44,16.9,"1",9,"0"
5,16.9,0.33,0.42,2.4,0.078,93,405,0.99311,4.37,1.16,17.8,"0",9,"2"
4,15.9,0.25,0.88,12.2,0.052,44,183,1.04475,3.51,0.48,9.1,"0",7,"2"
0,15.8,0.32,1.46,9.1,0.044,46,145,1.00793,3.94,0.57,13,"-1",6,"1"
4,6.5,0.66,0.87,43,0.029,29,133,0.90832,3.33,0.64,11.5,"-1",7,"3"
5,12.4,0.42,1.31,9.05,0.054,42,508,1.01608,3.32,1.92,9.9,"1",8,"3"
6,5.6,0.26,0.46,10.6,0.03,27,753,0.9947,2.28,0.34,16.7,"1",6,"4"
4,6.2,0.23,0.36,72.1,0.039,57,14,0.99946,3.23,0.7,4.5,"0",7,"2"
0,6.8,0.26,2.04,2,0.064,159,92,0.9974,3.21,0.8,3.2,"0",9,"0"
3,7.5,0.28,1.03,8.7,0.67,280,204,1.02573,3.06,0.6,8.9,"0",8,"0"
3,6.7,0.23,0.14,10.7,0.06,33,35,0.99223,3.24,1.76,9.5,"-1",7,"0"
5,6.4,0.28,0.33,9.2,0.045,60,221,0.9952,3.61,0.45,9.4,"1",7,"4"
0,3,0.27,1.32,6.7,1.128,35,108,0.9958,3.29,0.3,16.1,"1",8,"1"
3,9.1,0.36,0.32,1.6,0.039,26,194,1.03433,3.09,1.38,11.9,"0",7,"2"
5,13.8,1.16,0.81,1.1,0.108,217,528,1.04102,3.69,0.64,9.4,"1",10,"2"
2,6.6,1.35,0,1.3,0.058,28,155,0.9976,2.11,0.5,8.3,"-1",8,"2"
4,6.1,0.45,0.29,5,0.039,212,108,0.99076,2.76,0.55,17,"0",6,"1"
3,6,0.35,0.15,9.7,0.322,101,207,0.99571,3.45,0.49,10.8,"0",6,"1"
4,5.7,1.02,0.04,1.4,0.138,41,72,0.96032,3.75,0.81,10.5,"2",6,"2"
3,7.2,0.33,1.37,39.8,0.057,17,82,0.98586,3.71,2.07,10.5,"0",8,"0"
3,7.1,0.46,0.72,13.7,0.605,44,192,1.09679,3.03,0.53,9.4,"0",8,"2"
3,6.7,0.73,1.08,23.6,0.075,49,201,1.0014,4.24,0.72,9.5,"0",6,"3"
4,7.1,0.18,0.74,135,0.044,44,209,0.9996,2.07,2.32,8.9,"0",8,"2"
4,6,1.45,0.57,6.3,0.245,179,156,0.94783,2.28,0.41,15.1,"1",7,"2"
5,8.4,1.1,1.95,24.95,0.09,38,88,0.99524,2.98,0.76,11.8,"0",9,"4"
4,6.8,0.23,0.29,12.2,0.035,53,236,1.01015,3.33,0.41,9.8,"0",7,"2"
3,7.6,0.51,0.28,4.2,0.071,31,111,0.9906,3,0.36,15.9,"-1",8,"0"
4,9.7,0.48,0.48,11.9,0.036,35,122,0.9417,4.49,0.74,12.1,"0",7,"2"
0,8.3,1.54,0.43,28.2,0.598,14,121,0.9928,3.15,0.36,17.8,"-1",9,"1"
6,7.9,1.14,0.29,48.6,0.116,43,164.5,0.9918,3.06,0.87,9.9,"1",8,"2"
3,4.6,0.4,0.38,64.5,0.058,33,419,0.998,3.99,0.44,9,"0",8,"2"
2,9.9,0.16,0.31,6.85,0.539,31,391,0.97092,3.29,0.88,9.7,"-1",8,"0"
5,5.6,1.32,0.27,8.5,0.074,52,180,0.99202,3.35,0.46,10.7,"0",6,"3"
4,6.8,0.28,0.4,11.9,0.368,50,197,0.992,3.03,1.15,11.9,"-1",8,"1"
3,7.4,0.84,0.32,8.9,0.036,19,113,0.9926,2.49,1.44,4.1,"0",8,"0"
6,7.9,0.19,0.37,5.85,0.276,37,93,0.9434,3.16,0.38,14.7,"1",9,"4"
4,9.8,0.22,0.1,7.7,0.044,17,142,0.9937,2.42,0.96,9.2,"1",7,"2"
5,19.4,2.38,0.35,20.6,0.043,32,98,0.98834,1.71,0.56,9.5,"1",8,"3"
0,8.2,0.39,0.63,1.6,0.081,12,29,0.97646,3.3,1.85,17.7,"-1",9,"0"
4,7.1,0.23,1.66,13.7,0.058,26,172,1.04072,2.9,1.87,3.5,"0",8,"1"
0,7.3,0.31,1.28,29.8,0.821,30,700,0.991,2.74,0.37,8.3,"1",8,"0"
0,10.4,0.44,1.06,1.5,0.145,34,177,1.04557,3.38,0.86,9.9,"0",11,"0"
0,3.5,1.21,0.28,2.5,0.591,23,56,0.9968,3.11,2.55,17.2,"-1",9,"0"
4,6.8,1.58,0.15,9.2,0.057,62,178,1.01618,3.19,0.5,8.8,"1",8,"1"
4,6.9,1.36,0.33,64.9,0.067,62,231,0.98882,2.73,0.43,11,"-1",7,"2"
6,16.8,0.24,0.49,6.5,0.342,50,149,0.96335,2.75,0.59,10.5,"1",8,"2"
6,7.8,0.51,0.41,2.1,0.853,12,28,0.99768,3.52,1.78,9.5,"2",8,"3"
4,5,0.27,0.49,13.4,0.197,58,178,0.98956,5.02,0.31,12.6,"-1",6,"1"
2,7.1,0.61,0.35,1.4,0.138,24,174,0.99212,1.29,0.68,10.4,"-1",8,"2"
3,5.8,1.5,0.43,2.6,0.53,130.5,210,0.99314,4.02,0.61,6.7,"0",7,"1"
3,9.1,0.28,0.2,16,0.044,41,125,0.99862,2.15,1.6,4.7,"-1",6,"2"
5,4.7,1.225,0.18,1.9,0.384,40,100,0.98746,3.76,0.83,14,"0",5,"2"
3,7.5,0.33,0.02,2.5,0.033,22,354,0.95705,3.48,1.99,10.6,"-1",8,"2"
3,0.3,0.27,0.65,11.8,0.053,27,227,0.94754,3.11,0.6,5.3,"0",8,"2"
4,6.7,1.39,0.26,7.9,0.052,131,138,0.98998,3.32,0.46,6.1,"0",6,"2"
6,8.9,0.24,1.41,14,0.035,16,132,0.996,2.99,0.37,12.1,"2",9,"2"
0,7.2,0.84,0.32,43.7,0.07,442,186,1.00398,3.19,0.4,13.6,"-1",8,"0"
6,7.3,0.25,1.35,2.1,0.034,163,177,1.01028,1.96,0.4,7.8,"0",8,"3"
0,8.2,0.23,0.34,2.7,0.495,24,121,1.01369,3.14,1.62,12.4,"-1",7,"0"
2,8.2,0.21,1.64,14.3,0.067,201,178,0.9976,3.25,0.54,9.5,"-2",8,"1"
0,0.6,0.53,0.49,9.6,0.11,294,25,1.02261,2.8,0.39,12.2,"-1",10,"0"
4,6.1,0.41,0,1.6,0.406,45,87,0.9914,3.27,0.67,17.3,"0",7,"3"
2,2.4,1.47,0.38,11.1,0.334,151,466,0.95808,2.93,0.87,8.7,"1",12,"1"
0,6.2,1.55,1.31,9.1,0.114,33,78,1.01706,3.06,1.81,13.8,"1",7,"0"
4,21.3,0.27,0.3,8.3,0.459,263,443,0.99364,3.79,0.34,6.2,"0",7,"1"
0,6.8,0.15,0,2.7,0.123,105,359,0.97615,3.44,0.77,16,"-1",7,"0"
5,7,0.15,0.27,53.6,0.273,27,149,1.03876,4.04,0.37,9.5,"0",7,"3"
3,8.9,0.62,0.26,8.1,0.176,52,64,0.9986,3.16,0.88,2.4,"0",10,"1"
0,7.1,1.12,0.29,11.2,0.082,8,29,0.99432,3.67,1.33,9.6,"1",8,"0"
4,6.7,1.2,0.33,2.9,0.056,52,161,0.99718,3.02,0.62,9.5,"-1",7,"2"
4,7.2,0.46,0.82,5,0.046,259,160,0.9976,4.27,0.42,8.7,"1",8,"1"
4,0.8,0.2,0.27,0.9,0.023,247,87,0.99062,4.38,0.38,10,"0",9,"3"
4,12.2,0.21,1.16,10.65,0.054,219,367,0.9972,3.17,1.3,10.2,"0",9,"1"
4,7.6,1.04,0.3,6.8,0.043,25,136,1.0064,3.11,1.1,10.3,"0",8,"2"
3,4.8,0.31,0.19,2.5,0.103,6,20,0.94447,3.15,1.98,10.5,"0",10,"2"
4,7,0.93,0.58,24,0.045,40,120,0.94276,3.57,0.44,10.9,"0",8,"1"
6,7.3,0.39,0.24,8.9,0.17,45,138,1.00199,2.87,1.01,11.4,"1",7,"2"
3,7.1,0.12,1.27,12.5,0.033,35,72,0.96888,3.17,2.07,14.2,"0",8,"2"
2,9.2,0.58,0.75,3,0.081,82,332,0.97726,3.23,0.41,6.8,"-1",10,"0"
3,5.8,0.38,0.26,3.3,0.061,40,153,1.01988,3.34,0.33,5.4,"-1",6,"1"
4,14.8,0.28,0.28,1.6,0.008,215,556,1.00715,2.97,0.34,1.9,"1",7,"3"
0,6.8,0.57,0.57,5.9,0.385,40,178,0.9938,2.62,0.57,16.2,"1",7,"0"
4,6.8,0.32,0.23,3.3,0.026,15,437,0.9896,2.93,1.86,15.1,"0",7,"3"
0,10.2,0.58,0.36,2.6,0.251,152,14,0.96782,2.06,0.7,10,"0",11,"1"
3,19.8,0.22,0.98,7.7,0.303,39,161,0.9954,3.44,0.55,10,"0",9,"2"
5,6.7,0.63,1.12,76.4,0.042,25,104,0.9911,2.99,0.56,17.3,"0",8,"3"
6,0.6,1.77,0.6,13.2,0.032,32,148,0.99458,3.15,1.01,4.4,"1",10,"1"
3,13.3,0.3,1.02,7.7,0.052,57,138,0.9959,2.41,0.39,9,"0",7,"2"
5,6.1,1.52,0.35,1.7,0.047,28,286,0.99524,4.34,0.57,11.8,"0",9,"1"
0,8,0.39,1.73,5.3,0.169,32,162,0.9965,4.04,1.7,14.2,"1",8,"1"
7,20.7,0.37,0.48,1.2,0.029,161,75,0.97293,3.33,1.49,17.4,"1",7,"4"
4,8.3,0.31,0.39,12.8,0.048,285,289,0.98423,3.31,0.77,9.3,"-1",9,"2"
4,13.2,0.16,0.57,15.6,0.042,58,152,1.04204,3.82,0.53,3.7,"0",8,"1"
4,8.7,0.3,0.38,31.7,0.427,166,86,0.96511,2.71,0.58,13.1,"-1",6,"1"
3,6.2,0.21,0.27,1.7,0.002,38,150,0.9857,3.49,0.71,13.5,"-2",7,"1"
5,6.8,0.13,0.37,35.5,0.055,32,76,0.9914,3.21,0.76,11.333333333,"1",7,"3"
4,6,0.94,0.3,8.8,0.043,43,153,0.93194,3.63,2.4,10.6,"1",6,"2"
0,6,0.39,0.68,1.8,0.711,18,70,0.97552,2.62,0.75,3.8,"0",12,"0"
6,7.4,0.34,0.26,1.9,0.038,19,138,0.9893,3,0.12,12.2,"1",7,"3"
1,6.9,1.54,0.45,1.9,0.821,25,136,0.92505,4.48,0.6,10.8,"-1",7,"1"
0,5,0.35,1.62,2.1,0.062,12,210,1.0002,3.27,0.64,9.1,"-1",8,"0"
1,6.6,0.015,0,21.9,0.102,45,352,1.02654,2.26,1.85,10.7,"-2",8,"0"
3,6.7,0.31,0.88,33,0.04,129,145,1.04128,2.31,0.7,10.5,"-1",7,"2"
0,9.5,0.475,0.49,1,0.58,292,131,0.98144,3.35,0.97,10.8,"0",7,"1"
5,6.6,1.34,0.69,8.3,0.43,54,42,1.04101,4.52,0.4,10.3,"1",7,"1"
4,7.3,1.43,0.22,1.4,0.044,216,233,1.0158,2.51,1.45,9.9,"1",8,"3"
6,5.8,3.09,1.55,4.75,0.033,108,149,0.991,3.8,0.33,5.8,"1",7,"4"
0,7.4,1.58,0.37,13.5,0.847,338,192,0.96231,3,1.19,9.2,"1",8,"0"
2,8.1,0.82,0.31,124.8,0.074,37,270,0.99013,2.63,1.98,18.4,"-2",7,"1"
4,7.7,1.93,1.39,50.1,1.229,38,309,0.9914,3.8,0.67,10.8,"0",7,"2"
0,18.5,0.95,1.81,4.3,0.168,39,54,0.99754,2.76,2.49,17.1,"0",11,"0"
6,7.4,1.29,0.65,13.1,0.043,28,98,0.97283,2.69,0.37,7.3,"1",8,"1"
0,7.2,0.5,0.18,2.1,0.257,12,35,1.04133,3.6,1.8,9.6,"-1",8,"1"
0,3,0.36,0.41,19.35,0.045,67,207,0.95701,2.33,1.08,9.1,"1",7,"0"
4,7.4,1.29,0.31,14.5,0.693,102,50,0.99727,3.1,0.5,9.2,"0",8,"2"
4,5.2,0.34,0.3,37,0.059,24,152,0.99615,4.53,2.2,11,"-1",7,"2"
5,7.2,0.88,0.39,22.3,0.053,35,371,0.98535,3.76,0.47,9,"0",8,"3"
6,5.4,0.4,0.41,12.9,0.351,79.5,203,0.99742,2.77,0.78,10.2,"2",7,"2"
4,6.8,0.9,0.05,2.4,0.053,210,68,0.9879,3.15,1.41,1,"0",8,"2"
0,7.4,1.3,0.29,6.8,0.259,31,113,1.01057,3.13,1.21,8.1,"0",8,"0"
4,6.9,0.2,0.4,10.2,0.032,269,362,1.01815,3.48,0.27,11.4,"1",8,"3"
0,4.5,0.605,1.68,1.4,0.073,19,163,0.95666,3.56,0.55,9.9,"-1",6,"0"
2,7.8,0.33,0.41,1.3,0.062,246,293,0.9476,3.28,1.34,10.1,"-1",7,"1"
2,4.5,0.2,0.49,1.6,0.076,224,143,0.9937,2.39,0.68,9.2,"-2",7,"1"
3,9.4,0.33,0.3,23.3,0.046,82,361,0.9886,3.24,1.11,8.2,"-1",7,"1"
0,5.8,0.27,0.3,2.2,0.087,21,94,0.9944,4.78,1.07,10,"-1",7,"1"
5,6.7,0.35,0.3,1.2,0.339,27,62,0.96749,3.73,0.43,0.3,"1",8,"4"
5,2.7,0.24,0.91,2.3,0.457,284,169,0.97834,3.06,0.4,12.9,"0",8,"3"
4,16.8,0.15,0.2,14.4,0.05,204,109,0.99666,4.37,0.41,10.3,"0",6,"1"
1,6.7,0.22,0.69,25.1,0.049,26,521,1.00106,3.1,0,11.2,"-1",7,"0"
3,6.1,0.22,1.3,2.8,0.088,250,130,0.9908,2.95,0.73,11.733333333,"-1",7,"2"
2,7.3,0.32,0.48,13.3,0.06,247,196,0.99015,2.43,0.79,7.6,"-1",8,"1"
5,11.7,0.18,0.33,8,0.056,22,142,0.95886,2.69,1.91,8.7,"0",7,"0"
5,13.2,0.17,0.27,5.6,0.047,281,154,0.99152,3.16,0.94,6.4,"1",7,"0"
5,6.7,0.3,0.29,2.8,0.039,37,142,0.96524,3.31,0.63,10.1,"0",7,"2"
5,4.2,1.1,0.26,54.8,0.074,257,132,1.00979,3.25,0.47,10.2,"1",8,"3"
0,7.3,0.24,0.02,7.5,0.039,27,63,0.9916,3.68,0.79,14,"0",6,"0"
5,4,0.21,0.19,9.25,0.1,73,142,0.9945,3.05,0.42,12.4,"1",9,"3"
4,16.9,0.855,0.09,5.5,0.076,9,23,1.03737,4.75,0.23,12.7,"0",7,"3"
2,7.2,0.29,0.35,8.6,0.038,280.5,113,0.99263,3.15,0.47,9.9,"0",7,"2"
0,11.8,0.255,0.12,52.8,0.048,40,150,1.02905,2.82,0.46,12.2,"-1",6,"1"
2,2,0.34,0.15,58,0.053,61,181,1.02599,3,0.56,8.3,"-1",8,"2"
6,7.6,0.27,0.49,32.7,0.035,48.5,249,0.9912,3.31,2.02,15.2,"2",8,"3"
2,18.7,0.29,1.71,1.8,0.382,4,61,0.96659,1.97,0.32,11.4,"0",9,"0"
5,17,0.26,0.3,5.1,0.055,30,93,0.98995,3.34,0.89,12.5,"0",6,"1"
5,7.8,0.545,0.06,12,0.087,27,61,0.93832,3.42,0.86,5.7,"1",9,"3"
0,8.3,1.395,0.01,28.8,0.07,5,104,0.97604,2.08,1.25,11,"0",9,"0"
4,18,0.52,1.27,26.8,0.012,26,88,0.99,3.01,0.33,13,"-1",8,"3"
4,7.4,0.25,0.28,12.85,0.028,92,512,0.9903,3.43,0.73,9.1,"-1",8,"2"
5,5.6,1.45,2,1.25,0.076,567,127,0.98984,4.49,0.6,7,"0",6,"3"
0,3.8,0.1,0.14,1.6,0.027,93,125,0.9893,3.51,0.53,12.05,"-2",6,"1"
0,7,1.27,0.38,1.4,0.222,27,154,0.996,1.25,1.9,9.2,"0",8,"0"
5,6.7,1.2,0.5,6.9,0.049,225,130,0.94311,3.25,0.42,9.5,"1",9,"2"
0,1.9,0.27,0.28,21.6,0.046,6,41,1.00584,3.88,0.39,10.9,"0",8,"0"
0,14.4,0.49,0.26,1.9,0.062,208,31,0.9966,3.44,0.64,9.6,"0",8,"0"
0,6.4,0.33,0.33,13.5,0.041,42,168,0.99331,4.45,0.59,16.3,"0",7,"0"
3,5.5,0.49,2.85,5.5,0.157,10,86,0.98487,3.46,0.75,15.2,"0",6,"1"
0,2.9,0.14,0.31,1.2,0.034,41,138,0.99707,2.31,3.78,10.8,"1",7,"0"
0,11.1,0.31,2.66,63.1,0.786,40,172,0.9986,3.15,1.61,8.1,"1",12,"0"
3,16.7,1.015,0.7,14.6,0.102,32,201,0.98066,3,0.45,11.7,"0",8,"3"
4,22.5,0.93,0.36,11,1.18,48,210,0.9554,3.29,2.2,11.2,"0",8,"2"
5,5.1,0.14,0.38,6.8,0.251,84,514,0.99588,3.38,1.74,17.4,"1",6,"3"
2,13.1,0.32,0.23,8.5,0.404,252,832,0.9943,3.03,0.49,16.7,"-1",7,"0"
4,11.7,0.17,0.36,4.5,0.493,41,228,0.99427,1.83,0.47,12.4,"1",8,"2"
0,6.6,0.45,0.34,12,0.202,242,67,0.9976,3.88,0.38,8,"1",8,"0"
5,6.2,0.26,0.28,10.6,0.047,375,812,1.00246,2.98,0.47,9.5,"2",7,"2"
4,10.8,0.16,0.35,28.1,0.301,312,505,0.9917,3.23,1.98,7,"0",8,"2"
3,6.9,0.56,0.35,10.9,0.066,35,614,0.9627,5.23,1.43,9.4,"0",8,"2"
5,16.1,0.79,1.25,7.5,0.066,58,467,0.98606,3.92,0.64,8.7,"1",9,"2"
0,12.1,0.605,0.3,49.1,0.096,141,141,0.995,2.57,0.53,11.8,"0",8,"0"
0,4,0.28,0.41,23.3,0.056,24,68,0.99523,5.33,0.85,9.5,"-1",10,"0"
5,6.8,0.11,0.33,31,0.047,38,126,0.97084,3.18,0,10.2,"0",8,"0"
0,5.8,0.25,0.24,5.8,0.044,41,137,0.9972,3.34,1.85,9.5,"1",6,"0"
5,5.8,0.15,0.31,2.7,0.649,25,186,0.99067,3.4,0.44,13.7,"0",6,"3"
4,7.5,0.39,0.3,4.3,0.387,38,113,0.99352,3.33,0.58,10.1,"-1",7,"2"
3,6.6,0.23,0.18,11.4,0.044,59,183,0.99558,3.16,0.49,9.5,"0",7,"1"
3,7,0.25,1.06,2.1,0.055,72,193,1.02582,4.53,1.62,12.3,"-1",8,"1"
3,3.2,0.26,0.3,12.7,0.076,20,98,1.03689,3.15,0.56,11.4,"0",8,"1"
0,18.9,1.35,0.62,3.6,1.26,9,14,0.9987,3.29,1.45,7,"-1",10,"0"
6,6.8,0.45,0.41,2,0.041,248,558,1.00662,1.83,0.4,12.4,"1",8,"4"
0,13.9,0.65,0.39,2,0.095,60,147,0.96824,2.83,0.54,7,"1",7,"0"
4,7,0.19,1.34,10.2,0.039,92,74,0.99501,2.25,1.12,11.5,"0",8,"2"
0,14.6,1.98,0.97,1.9,0.119,12,100,0.99585,3.39,0.66,12.85,"1",8,"1"
4,7.9,0.19,0.45,1.5,0.644,54,96,0.9917,3.03,0.39,12.8,"0",9,"2"
4,6.3,0.23,0.35,55.2,0.251,48,4,0.9934,3.37,0.5,12.3,"1",7,"3"
0,12.2,0.39,0.39,65.6,0.117,14,470,0.97784,2.71,0.48,3.2,"0",7,"0"
6,6.7,1.65,0.31,2.1,0.12,190,343,1.03106,3.08,0.78,13,"0",7,"3"
5,6.8,0.23,0.29,52.5,0.047,60.5,156,0.9984,3.06,0.45,7.7,"1",8,"2"
0,11.3,0.79,1.48,48.45,0.074,12,456,0.97347,3.24,0.75,11.7,"0",12,"0"
0,9,0.45,0.4,13.05,0.08,124,75,1.02376,3.35,0.26,9.7,"1",10,"0"
6,14.9,1.54,0.31,11.2,0.031,38,143,0.9948,3.12,0.43,13.7,"1",8,"2"
3,7.2,0.22,0.54,16.7,0.045,54,200,1.05249,3.42,0.47,11.9,"-1",8,"1"
2,6.7,0.35,0.24,2.7,0.017,22,176,0.97511,3.03,0.37,16.4,"-1",7,"0"
1,0.5,0.57,0.02,8.4,0.115,73,141,0.99654,3.38,0.69,9.5,"-2",7,"0"
0,13.3,0.12,0.49,6.4,0.042,36,94,0.9945,3.46,0.44,14.2,"0",7,"1"
5,5.8,0.28,0.21,10.3,0.035,289,207,0.9942,3.1,1.62,7.1,"0",7,"2"
4,5.7,1.68,0.21,7.1,0.053,30,431,1.00884,3.29,2.14,5.8,"0",6,"2"
5,8,0.54,0.39,119.7,0.096,20,125,1.0276,4.67,1.34,23.6,"0",7,"1"
0,5,0.33,0.81,2.4,0.475,26,46,0.99258,2.98,0.59,12.5,"0",6,"0"
0,9.8,0.2,0.44,14.1,0.07,38,145,1.0006,3.28,0.8,8.8,"1",9,"0"
4,1.9,0.2,1.63,9,0.598,30,89,0.99078,3.27,0,11.9,"0",6,"3"
0,6.8,0.37,1.17,1.6,0.294,20,106,0.98106,3.34,0.66,12.6,"0",7,"0"
5,8.2,0.55,0.43,4.4,0.035,32,390,0.94846,3.1,0.47,16.5,"1",9,"2"
2,6.1,0.17,0.4,9.1,0.326,83,606,1.01775,2.1,0.5,6.1,"-1",7,"1"
